invest_opinion,price_goal,reporter,titles,contents,dates
BUY,"40,000",흥국증권 황성진,KT A030200 -해소되지 않는 불확실성,"더욱 불투명해진 향후 시계(視界), 경영 공백 불가피
- 향후 전략방향과 펀더멘털 성과를 예측하기 어려운 시점",2023/03/29
HOLD,"24,000",하이투자증권 박상욱,HPSP A403870 -새로운 시장의 개척자,"계면 특성 개선을 위한 고압 수소 어닐링 장비 업체
- 높은 수요 X 시장 독점 = 고성장&고마진",2023/03/29
BUY,"28,000",키움증권 박유악,"테스 A095610 -NAND, 파운드리 신규 장비 공급 가시화","1Q23 영업이익 97억원으로, 서프라이즈 예상
- ‘NAND 및 파운드리’용 신규 장비 국산화 성공 예상",2023/03/29
Not Rated,,NH투자증권 하늘,제이오 A418550 -가장 빠르게 성장할 2차전지 만능 소재,"CNT도전재, 2차전지 성능 향상 만능 소재
- 주목받는 모든 2차전지에 적용 필요",2023/03/29
매수,"45,000",BNK투자증권 김인,신한지주 A055550 -주주환원율 큰 폭 강화와 낮은 Valuation에 따른 저평가매력 유효,"1Q23 Preview: 기고효과를 감안하면 나쁘지 않은 실적
- 투자의견 매수 및 목표주가 45,000원으로 유지",2023/03/30
,,아이브이리서치,인트론바이오 A048530 -탐방 보고서,"엔도리신(Endolysin) 기반 신약을 개발하는 국내 대표 박테리오파지 연구 기업
- 엔도리신을 개량하는 플랫폼 기술  기반 신약을 개발 중",2023/03/30
Not Rated,,SK증권 박찬솔,오뚜기 A007310 -이번에 우뚝 서라 오뚜기,"둔화하는 수요 속에서도 잘 버틴다
- 앞으론 물량(Q) 성장률이 중요",2023/03/30
,,교보증권 김정현,에스바이오메딕스 A304360 -4월 IPO 예정 기업,혁신적인 세포 공학 플랫폼을 기반으로 한 높은 성장 잠재력 보유,2023/03/30
,,교보증권 김지영,삼성FN리츠 A448730 -4월 IPO 예정 기업,"차별화된 분기배당 시기 매력적, 안정적 임차로 배당수익률 연평균 5.6% 기대
- 스폰서의 안정성을 토대로 성장 잠재력 보유",2023/03/30
BUY,"21,500",하나증권 김규상,이랜텍 A054210 -기업 체질개선의 원년,"투자의견 BUY 유지, 목표주가 21,500원
- 신규 시설투자를 통한 ESS 사업 확대",2023/03/30
매수,"30,000",한국투자증권 박성홍,"덕산테코피아 A317330 -3D NAND 단수 높아지고, 2차전지로 value 높아지고","성장판이 열릴 소재업체
- 업황이 아무리 부진해도 NAND 단수는 올라간다",2023/03/30
매수,"110,000",SK증권 한동희,SK하이닉스 A000660 -2Q23 재고 안정화 시작 전망,"1Q23 영업적자 4 조원 (적자전환 QoQ) 예상. 2023 년 실적의 최저점
- 2Q23 재고 안정화 시작 전망",2023/03/30
BUY,"54,000",현대차증권 신동현,현대건설 A000720 -저를 주택주로만 보지 마세요,"주목할 만한 점은 플랜트와 인프라 양 부문에 걸쳐 해외 주요 PJT 수주가 가시화되고 있다는 것과 주택부문 신규수주는 올해 2월 기준으로 계획에 큰 차질 없이 진행되고 있다는 것
- 사우디 Amiral 2개 PKG(1번, 4번 합산 약 30억달러)의 경우 2Q23 중 수주 결과가 발표될 것으로 보이며 동사의 수주 가능성이 높아진 상황",2023/03/30
,,미래에셋증권 류제현,제주항공 A089590 -Valuation remains a sore spot,"OP of W50.9bn; continued release of pent-up demand and easing cost pressures
- Lead over no. 2 player remains intact",2023/03/30
매도,"14,000",미래에셋증권 류제현,제주항공 A089590 -아직 아쉬운 밸류에이션,"영업이익 509억원: 비용 부담 완화 속 지속되는 이연 수요
- 1위 LCC 항공사의 위상: 2위권 업체와 격차 유지",2023/03/30
BUY,"19,000",대신증권 양지환,제주항공 A089590 -매출액의 뚜껑이 열린다,"2023년 1분기 실적 컨센서스 상회 전망. 2분기 중국노선 수요 증가 기대
- 중국노선 운항 재개로 기재 효율성 증가와 고정비 절감 효과 전망",2023/03/30
BUY,"200,000",하나증권 박은정,"아모레퍼시픽 A090430 -1Q23 Pre: 예견된 부진, 반영된 주가","1Q23 Preview: 예견된 부진
- 투자의견 매수, 목표주가 20만원 유지",2023/03/30
BUY,"50,000",한화투자증권 송유림,DL이앤씨 A375500 -저점 형성에 대한 기대,"1Q23 Preview: 영업이익, 시장 기대치 부합 예상
- 플랜트 매출 성장으로 실적 반등 가시화",2023/03/30
,,키움증권 박유악,유니셈 A036200 -삼성전자 반도체 투자 확대 수혜,"삼성전자 반도체 투자 확대 수혜
- 해외 비메모리 고객 비중 확대의 원년",2023/03/30
매수,"38,000",한국투자증권 강경태,삼성엔지니어링 A028050 -1Q23 Preview: 신규 수주 성과가 중요한 이유,"1분기 영업이익은 컨센서스를 12% 하회할 것
- 매출 mix 악화로 일시적인 수익성 정체기 가능성",2023/03/30
매수,"40,000",IBK투자증권 김장원,KT A030200 -3년마다 고민하게 될 불확실성 이슈,"우수성을 인정받은 사업구조
- 확장성이 높은 사업전략",2023/03/30
BUY,"30,000",상상인증권 김혜미,신세계인터내셔날 A031430 -탐방후기,"해외 패션 브랜드 종료 효과가 견인한 실적 및 주가 하락세
- 새로운 성장을 위한 채비",2023/03/30
매수,"52,000",한국투자증권 김정환,PI첨단소재 A178920 -1Q23 Preview: 진바닥,"사상 첫 영업적자를 내는 건 추친력을 얻기 위함이다
- 하반기부터 내년까지 증익 이어갈 전망",2023/03/30
HOLD,"200,000",유진투자증권 한병화,"에코프로비엠 A247540 -중장기 성장 굳건하나, 주가 과열권","투자의견 HOLD로 하향
- 경쟁력은 굳건하나, 국내외 업체들의 큰 폭 증설은 부담 요인",2023/03/30
BUY,"310,000",NH투자증권 주민우,에코프로비엠 A247540 -2027년 목표 조기 달성 예상,"2027년 Capa 목표 조기 달성 예상
- 1Q23 Preview: EV↑, 전동공구↓",2023/03/30
매수,"14,000",IBK투자증권 김장원,LG유플러스 A032640 -구조적 성장 한계를 혁신으로 극복,"수익 개선
- 구조적인 한계를 극복",2023/03/30
,,NH투자증권 김동양,SK A034730 -SK그룹차원의 주주가치제고 레벨 업,SK와 주요 자회사들이 주주총회를 전후하여 주주가치제고 방안 발표,2023/03/30
매수,"300,000",SK증권 최관순,SK A034730 -자사주 소각 결정. 재평가가 필요한 시점,"1.3% 자사주 소각 결의
- 올해 및 내년에 매입할 자사주도 소각 유력",2023/03/30
BUY,"71,000",하이투자증권 송명섭,해성디에스 A195870 -제한적인 실적 둔화와 경쟁력 강화,"1Q23 매출과 영업이익은 1,900 억원과 332 억원 (OPM 17.5%)을 기록
- 분기 실적은 3Q23 부터 개선되기 시작할 것으로 예상",2023/03/30
BUY,"55,000",KB증권 강성진,HL만도 A204320 -투자의견 상향 - 우리 고객들은 잘 나가,"목표주가 55,000원으로 기존 대비 17.0% 상향하고 투자의견 Buy 상향
- 투자포인트 1) 글로벌 전기차 시장 성장,  2) 주요 전기차 고객사의 출하 증가,  3) ADAS 고객사 Rivian의 판매 증가 가능성",2023/03/30
BUY,"55,000",KB증권 강성진,HL만도 A204320 -1Q23 Preview: Raise to BUY; Clients Having Field Day,"Raise to BUY, revise up target price by 17% to KRW55,000
- Investment points: Rapid growth for global EV market; increase in shipments; sales expected to surge at ADAS client Rivian",2023/03/30
매수,"55,000",SK증권 최관순,SK스퀘어 A402340 -갈길이 먼 주가,"국내 지주회사 중 가장 저평가
- SK하이닉스 실적보다는 주가가 SK 스퀘어 주가의 결정요인",2023/03/30
,,교보증권 김민철,칩스앤미디어 A094360 -반도체 칩 설계 건수 비례 성장,"빅테크 기업의 자체 칩 개발 확대
- 자율주행 성장에 따른 수혜 전망",2023/03/30
BUY,"240,000",하나증권 심은주,롯데칠성 A005300 -신제품 순항 중,"주류 시장 동향 점검
- ‘새로’ 안착 중",2023/03/30
BUY,"340,000",키움증권 김진구,NAVER A035420 -국내 AI 최상위 업체,"업종내 최선호주로 제시
- 동사 AI 확장성에 주목할 필요",2023/03/30
BUY,"82,000",키움증권 김진구,카카오 A035720 -버티컬 AI 경쟁력을 기대,"투자의견 BUY, 목표주가 8.2만원
- 계열사 중심 버티컬 AI 잠재력 확보",2023/03/30
중립,"4,500",IBK투자증권 김장원,LG헬로비전 A037560 -약점을 보강하는 사업전략 변화,"이익 수준 레벨업
- 일회성 사업의 한계",2023/03/30
BUY,"5,900",삼성증권 이경자,"코람코더원리츠 A417310 -배당 계획 인상, 인플레이션에 강한 오피스 리츠의 속성","임대료 인상으로 배당 상향
- 인플레이션에 강한 오피스",2023/03/30
BUY,"38,000",하나증권 송선재,"에스엘 A005850 -LED, 북미, 그리고 BMS","목표주가는 3.8만원으로 소폭 하향
- 2022년 하반기 급증했던 인건비와 보증수리비의 안정화 예상",2023/03/30
매수,"80,000",SK증권 한동희,삼성전자 A005930 -수익성 추구 전략의 당위성 점증,"1Q23 영업이익 0.3 조원 (-93% QoQ) 예상
- 2023 년 영업이익 4.3 조원 (-90% YoY) 전망. 실적 저점은 2Q23",2023/03/30
BUY,"79,000",NH투자증권 도현우,삼성전자 A005930 -하반기 수요 개선 기대,"메모리 업황 부진으로 1Q23 실적 부진
- 스마트폰, 데이터센터 수요 개선 감지",2023/03/30
BUY,"31,000",NH투자증권 김동양,포스코인터내셔널 A047050 -순조로운 출발,"에너지사업과 친환경사업  투자 본격화
- 1분기 실적 Preview: 시장 컨센서스에 부합 전망",2023/03/30
STRONG BUY,"78,000",다올투자증권 최광식,한국항공우주 A047810 -저공 비행 중,"과도한 주가 조정을 기회로 판단
- 1Q23에 기체부품 등으로 실적 호조",2023/03/30
BUY,"870,000",상상인증권 김혜미,LG생활건강 A051900 -탐방후기,"B2B 업황에 연동된 실적
- 본원적 변화가 절실",2023/03/30
중립,"9,000",IBK투자증권 김장원,스카이라이프 A053210 -실속을 원한다,"방송에 통신을 더하다
- 미디어 콘텐츠를 품다",2023/03/30
매수,"36,000",한국투자증권 박성홍,"원익머트리얼즈 A104830 -예견된 부진, 낮아진 valuation","반도체용 특수가스계 터줏대감
- NAND 단수 증가로 증착/식각 가스 수요 동반 증가",2023/03/30
매수,"11,500",한국투자증권 박성홍,"레이크머티리얼즈 A281740 -눈부신 태양광 성장, 높아지는 High-K의 가치","폭발적인 잠재력을 보여주마
- 태양광 셀 시장 성장을 온전히 누린다",2023/03/30
매수,"910,000",신한투자증권 김찬우,삼성SDI A006400 -Investments to take off in earnest,"1Q23 OP to come in at KRW361.5bn (+12.2% YoY)
- Shift in stance on investment",2023/03/30
BUY,"1,000,000",NH투자증권 주민우,삼성SDI A006400 -새로운 파트너를 기다리며,"새로운 파트너를 기다리며
- 1Q23 preview: 전동공구와 전자재료 부진을 EV로 상쇄",2023/03/30
매수,"910,000",신한투자증권 김찬우,삼성SDI A006400 -투자는 이제부터,"1분기 영업이익 3,615억원(+12.2%) 전망
- 달라진 스탠스",2023/03/30
BUY,"68,000",삼성증권 조현렬,한화솔루션 A009830 -1Q preview: Solar strength continues,1Q preview,2023/03/30
BUY,"68,000",삼성증권 조현렬,한화솔루션 A009830 -1Q23 preview - 태양광 강세 지속,"1Q 영업이익은 2,292억원(+26%QoQ)으로 컨센서스(2,430억원/-6%) 소폭 하회하겠으나 리테일 사업 제거 감안 시 사실상 기대치 부합
- 인적분할에 따른 거래정지로 투자심리 훼손되었으나, 여전히 견고한 펀더멘털 및 거래 재개를 통해 투자심리 회복 기대. 목표주가 및 업종 내 Top-pick 의견 유지",2023/03/30
BUY,"74,000",DB금융투자 한승재,한화솔루션 A009830 -이제 올라갈 차례,"1Q23E 영업이익 2,124억원, 시장 컨센서스 소폭 하회 예상
- 미국 태양광 부문 IRA no.2 수혜 업체. 소외 받을 이유가 없다",2023/03/30
BUY,"7,000",NH투자증권 정연승,"삼성중공업 A010140 -더 커지는 LNG 시장,  더 중요해지는 LNG EPC 역량","LNG 가격 하락에도 시장 확대는 계속되고 있다
- 1분기 건조량 증가로 흑자전환 예상, 후판 관련 충당금 우려는 과도",2023/03/30
매수,"236,000",IBK투자증권 이동욱,SK이노베이션 A096770 -올해가 배터리 저평가 해소의 원년이 될 것이다,"올해 하반기로 갈수록 수율 정상화 가속 전망
- 배터리 가치를 본격적으로 반영할 필요가 있다",2023/03/30
,,교보증권 김민철,파수 A150900 -수출이 가능한 보안 기업,"해외 수출이 성과를 보이기 시작
- 애플리케이션 보안 적용산업 확장",2023/03/30
,,교보증권 김민철,모비릭스 A348030 -상반기 다수의 신규작 출시 예정,"양적 성장 및 질적 성장 모두 기대
- 방치형 RPG 게임 ‘발키리 나이츠’ 출시",2023/03/30
매수,"320,000",한국투자증권 박성홍,"솔브레인 A357780 -낮아진 밸류에이션, 기다리는 업황 회복과 비메모리 모멘텀","대한민국 식각액(Etchant) 1인자
- 3D NAND 고선택비 식각액은 어려운 업황에도 성장",2023/03/30
Not Rated,,현대차증권 엄민용,"지아이이노베이션 A358570 -근거 있는 자신감, 상장만을 기다렸다!","지아이이노베이션의 근거 있는 자신감, 1상부터 비교 임상으로 증명된 파이프라인의 가치
- GI-101은 단독 투여에서 효과가 있다는 점이 기대가 크고, 키트루다 병용도 중간 결과 고무적",2023/03/30
BUY,"16,000",삼성증권 임은영,화신 A010690 -EV era to stimulate new growth,Hwashin breaks ground on battery case factory,2023/03/30
BUY,"16,000",삼성증권 임은영,"화신 A010690 -전기차 시대, 새로운 성장판이 열리다","화신, 배터리케이스 공장 착공
- EV9과 아이오닉 6 섀시 납품",2023/03/30
BUY,"73,000",하나증권 최정욱,KB금융 A105560 -상대적으로 가장 안정적인 펀더멘털 유지 예상,"금융지주사 중 유일하게 1분기 실적이 컨센서스 상회할 전망
- 3,000억원 자사주 매입 완료. 1~3분기 분기배당은 500원 예상",2023/03/30
,,키움증권 신대현,"효성티앤씨 A298020 -탐방 노트, 확연히 개선되는 1분기","섬유부문: 주 제품인 Spandex 마진 개선
- 무역/기타부문: 철강제품 가격 상승으로 매출액 및 실적 개선 가능",2023/03/30
BUY,"640,000",하이투자증권 전유진,효성첨단소재 A298050 -탄소섬유의 양적 및 질적성장,"1Q23 Preview: 영업이익 670억원(컨센서스 772억원)
- 양적 및 질적으로 성장하는 탄소섬유",2023/03/30
매수,"56,000",한국투자증권 박성홍,하나머티리얼즈 A166090 -업황 부진이 만들어낸 매력적인 매수 기회,"식각 소모품 권위자
- Tech migration이 만들어낸 같은 다운사이클, 다른 느낌",2023/03/30
BUY,"360,000",DB금융투자 정재헌,엘앤에프 A066970 -수익성 회복은 2Q23부터,"1Q23E 매출액 1조 2,565억원, 영업이익 580억원, 원가 부담과 재고조정에 컨센서스 하회 전망
- 2Q23E 매출액 1조 6,081억원, 영업이익 1,036억원, p와 Q 동반 상승에 수익성 일부 회복 전망",2023/03/30
BUY,"57,000",KB증권 이창민,삼화콘덴서 A001820 -전장 전문 업체로 거듭나는 중,"1분기 실적은 부진할 전망, IT 수요 부진 지속
- 성장세와 부가가치가 높은  전장 중심으로 사업구조 개편",2023/03/30
매수,"16,500",BNK투자증권 김인,우리금융지주 A316140 -주주환원율 강화에도 PBR 0.3배 및 PER 2.7배에 불과,"1Q23 Preview: 지배주주순이익 8,534억원 예상
- 투자의견 매수 및 목표주가 16,500원 유지",2023/03/30
